KY,Happiness
KY,Sadness
KY,Anger
KY,Fear
LA,Happiness
LA,Sadness
LA,Happiness
LA,Happiness
LA,Happiness
LA,Sadness
LA,Happiness
LA,Anger
LA,Fear
LA,Happiness
LA,Neutral
LA,Happiness
LA,Happiness
LA,Fear
LA,Anger
LA,Happiness
LA,Happiness
LA,Happiness
LA,Fear
LA,Anger
MA,Fear
MA,Disgust
MA,Fear
MA,Neutral
MA,Happiness
MA,Fear
MA,Happiness
MA,Happiness
MA,Happiness
MA,Happiness
MA,Happiness
MA,Fear
MA,Happiness
MA,Happiness
MA,Anger
MA,Happiness
MA,Happiness
MA,Happiness
MA,Happiness
MA,Happiness
MD,Happiness
MD,Happiness
MD,Anger
MD,Sadness
MD,Happiness
MD,Fear
MD,Fear
MD,Neutral
MD,Disgust
MD,Happiness
MD,Disgust
MD,Happiness
MD,Happiness
MD,Happiness
MD,Happiness
MD,Happiness
MD,Happiness
MD,Disgust
MD,Anger
MD,Happiness
ME,Anger
ME,Anger
ME,Anger
ME,Sadness
ME,Fear
ME,Neutral
ME,Fear
ME,Fear
ME,Fear
ME,Fear
ME,Fear
ME,Fear
ME,Fear
ME,Happiness
ME,Disgust
ME,Happiness
ME,Happiness
ME,Happiness
ME,Happiness
ME,Happiness
MI,Happiness
MI,Fear
MI,Fear
MI,Fear
MI,Happiness
MI,Happiness
MI,Happiness
MI,Happiness
MI,Happiness
MI,Happiness
MI,Happiness
MI,Happiness
MI,Anger
MI,Disgust
MI,Happiness
MI,Happiness
MI,Happiness
MI,Anger
MI,Happiness
MI,Happiness
MN,Happiness
MN,Fear
MN,Fear
MN,Happiness
MN,Happiness
MN,Happiness
MN,Happiness
MN,Happiness
MN,Happiness
MN,Happiness
MN,Anger
MN,Anger
MN,Happiness
MN,Happiness
MN,Sadness
MN,Happiness
MN,Happiness
MN,Fear
MN,Happiness
MN,Anger
MO,Happiness
MO,Sadness
MO,Happiness
MO,Happiness
MO,Fear
MO,Fear
MO,Fear
MO,Anger
MO,Disgust
MO,Disgust
MO,Fear
MO,Happiness
MO,Happiness
MO,Happiness
MO,Sadness
MO,Fear
MO,Fear
MO,Fear
MO,Fear
MO,Sadness
MS,Fear
MS,Sadness
MS,Fear
MS,Anger
MS,Happiness
MS,Happiness
MS,Happiness
MS,Happiness
MS,Happiness
MS,Anger
MS,Happiness
MS,Happiness
MS,Happiness
MS,Anger
MS,Neutral
MS,Happiness
MS,Happiness
MS,Happiness
MS,Happiness
MS,Anger
MT,Happiness
MT,Happiness
MT,Neutral
MT,Disgust
MT,Happiness
MT,Happiness
MT,Happiness
MT,Happiness
MT,Happiness
MT,Disgust
MT,Anger
MT,Neutral
MT,Disgust
MT,Happiness
MT,Happiness
MT,Happiness
MT,Fear
MT,Happiness
MT,Anger
MT,Sadness
NC,Fear
NC,Happiness
NC,Happiness
NC,Happiness
NC,Happiness
NC,Happiness
NC,Neutral
NC,Sadness
NC,Happiness
NC,Happiness
NC,Happiness
NC,Fear
NC,Fear
NC,Happiness
NC,Fear
NC,Fear
NC,Happiness
NC,Anger
NC,Fear
NC,Fear
ND,Happiness
ND,Fear
ND,Anger
ND,Fear
ND,Anger
ND,Fear
ND,Fear
ND,Happiness
ND,Happiness
ND,Sadness
ND,Fear
ND,Happiness
ND,Neutral
ND,Anger
ND,Happiness
ND,Happiness
ND,Happiness
ND,Anger
ND,Happiness
ND,Fear
ND,Happiness
NE,Sadness
NE,Happiness
NE,Fear
NE,Happiness
NE,Anger
NE,Neutral
NE,Happiness
NE,Fear
NE,Disgust
NE,Happiness
NE,Happiness
NE,Happiness
NE,Anger
NE,Disgust
NE,Anger
NE,Happiness
NE,Fear
NE,Happiness
NE,Fear
NE,Happiness
NH,Happiness
NH,Happiness
NH,Happiness
NH,Happiness
NH,Sadness
NH,Happiness
NH,Happiness
NH,Sadness
NH,Fear
NH,Fear
NH,Sadness
NH,Happiness
NH,Happiness
NH,Happiness
NH,Fear
NH,Happiness
NH,Fear
NH,Happiness
NH,Happiness
NH,Happiness
NJ,Happiness
NJ,Neutral
NJ,Happiness
NJ,Fear
NJ,Fear
NJ,Anger
NJ,Fear
NJ,Happiness
NJ,Fear
NJ,Happiness
NJ,Fear
NJ,Happiness
NJ,Happiness
NJ,Happiness
NJ,Happiness
NJ,Disgust
NJ,Happiness
NJ,Fear
NJ,Happiness
NJ,Happiness
NM,Fear
NM,Happiness
NM,Disgust
NM,Happiness
NM,Happiness
NM,Happiness
NM,Fear
NM,Neutral
NM,Happiness
NM,Disgust
NM,Fear
NM,Happiness
NM,Disgust
NM,Anger
NM,Fear
NM,Happiness
NM,Happiness
NM,Happiness
NM,Anger
NM,Fear
NV,Happiness
NV,Happiness
NV,Happiness
NV,Happiness
NV,Happiness
NV,Happiness
NV,Happiness
NV,Anger
NV,Happiness
NV,Anger
NV,Happiness
NV,Happiness
NV,Happiness
NV,Happiness
NV,Anger
NV,Fear
NV,Happiness
NV,Happiness
NV,Happiness
NV,Disgust
NY,Sadness
NY,Neutral
NY,Sadness
NY,Happiness
NY,Happiness
NY,Happiness
NY,Happiness
NY,Fear
NY,Happiness
NY,Happiness
NY,Happiness
NY,Fear
NY,Anger
NY,Happiness
NY,Happiness
NY,Happiness
NY,Neutral
NY,Fear
NY,Happiness
NY,Happiness
OH,Happiness
OH,Disgust
OH,Happiness
OH,Happiness
OH,Happiness
OH,Happiness
OH,Neutral
OH,Happiness
OH,Sadness
OH,Fear
OH,Happiness
OH,Happiness
OH,Anger
OH,Happiness
OH,Neutral
OH,Anger
OH,Happiness
OH,Happiness
OH,Fear
OH,Happiness
OH,Happiness
OH,Happiness
OH,Fear
OH,Fear
OH,Happiness
OK,Fear
OK,Fear
OK,Happiness
OK,Sadness
OK,Happiness
OK,Happiness
OK,Disgust
OK,Happiness
OK,Happiness
OK,Happiness
OK,Happiness
OK,Happiness
OK,Fear
OK,Happiness
OK,Neutral
OK,Fear
OK,Disgust
OK,Disgust
OK,Happiness
OK,Happiness
OR,Neutral
OR,Happiness
OR,Sadness
OR,Happiness
OR,Fear
OR,Sadness
OR,Fear
OR,Sadness
OR,Disgust
OR,Happiness
OR,Fear
OR,Fear
OR,Anger
OR,Happiness
OR,Happiness
OR,Anger
OR,Happiness
OR,Sadness
OR,Disgust
OR,Happiness
PA,Happiness
PA,Happiness
PA,Neutral
PA,Fear
PA,Fear
PA,Happiness
PA,Happiness
PA,Happiness
PA,Fear
PA,Happiness
PA,Fear
PA,Happiness
PA,Disgust
PA,Anger
PA,Neutral
PA,Fear
PA,Happiness
PA,Neutral
PA,Happiness
PA,Sadness
RI,Happiness
RI,Happiness
RI,Happiness
RI,Sadness
RI,Anger
RI,Happiness
RI,Neutral
RI,Anger
RI,Fear
RI,Happiness
RI,Anger
RI,Neutral
RI,Disgust
RI,Happiness
RI,Happiness
RI,Happiness
RI,Anger
RI,Neutral
RI,Anger
RI,Happiness
SC,Happiness
SC,Happiness
SC,Happiness
SC,Happiness
SC,Happiness
SC,Happiness
SC,Happiness
SC,Disgust
SC,Happiness
SC,Happiness
SC,Fear
SC,Happiness
SC,Happiness
SC,Happiness
SC,Happiness
SC,Happiness
SC,Happiness
SC,Happiness
SC,Happiness
SC,Happiness
SD,Happiness
SD,Happiness
SD,Happiness
SD,Fear
SD,Happiness
SD,Fear
SD,Happiness
SD,Happiness
SD,Happiness
SD,Anger
SD,Fear
SD,Fear
SD,Fear
SD,Fear
SD,Fear
SD,Happiness
SD,Happiness
SD,Happiness
SD,Sadness
TN,Happiness
TN,Neutral
TN,Disgust
TN,Happiness
TN,Anger
TN,Disgust
TN,Happiness
TN,Happiness
TN,Happiness
TN,Happiness
TN,Happiness
TN,Happiness
TN,Disgust
TN,Disgust
TN,Sadness
TN,Happiness
TN,Happiness
TN,Happiness
TN,Fear
TN,Fear
TX,Happiness
TX,Anger
TX,Happiness
TX,Happiness
TX,Disgust
TX,Anger
TX,Neutral
TX,Happiness
TX,Neutral
TX,Sadness
TX,Disgust
TX,Happiness
TX,Neutral
TX,Happiness
TX,Happiness
TX,Anger
TX,Happiness
TX,Sadness
TX,Sadness
TX,Anger
UT,Sadness
UT,Happiness
UT,Anger
UT,Fear
UT,Fear
UT,Happiness
UT,Happiness
UT,Fear
UT,Disgust
UT,Anger
UT,Neutral
UT,Happiness
UT,Fear
UT,Happiness
UT,Disgust
UT,Anger
UT,Happiness
UT,Fear
UT,Happiness
UT,Happiness
VA,Happiness
VA,Happiness
VA,Happiness
VA,Fear
VA,Anger
VA,Fear
VA,Anger
VA,Happiness
VA,Happiness
VA,Sadness
VA,Fear
VA,Anger
VA,Happiness
VA,Disgust
VA,Anger
VA,Anger
VA,Fear
VA,Happiness
VA,Happiness
VA,Fear
VT,Sadness
VT,Happiness
VT,Happiness
VT,Disgust
VT,Happiness
VT,Happiness
VT,Sadness
VT,Neutral
VT,Sadness
VT,Happiness
VT,Neutral
VT,Happiness
VT,Fear
VT,Happiness
VT,Happiness
VT,Happiness
WA,Happiness
WA,Sadness
WA,Happiness
WA,Fear
WA,Neutral
WA,Disgust
WA,Fear
WA,Fear
WA,Happiness
WA,Anger
WA,Happiness
WA,Happiness
WA,Sadness
WA,Disgust
WA,Happiness
WA,Happiness
WA,Sadness
WA,Anger
WA,Neutral
WA,Happiness
WI,Anger
WI,Happiness
WI,Happiness
WI,Happiness
WI,Happiness
WI,Anger
WI,Neutral
WI,Fear
WI,Fear
WI,Happiness
WI,Happiness
WI,Happiness
WI,Anger
WI,Sadness
WI,Disgust
WI,Neutral
WI,Fear
WI,Fear
WI,Happiness
WI,Fear
WV,Fear
WV,Fear
WV,Happiness
WV,Fear
WV,Fear
WV,Fear
WV,Fear
WV,Anger
WV,Happiness
WV,Happiness
WV,Happiness
WV,Anger
WV,Neutral
WV,Happiness
WV,Anger
WV,Anger
WV,Disgust
WV,Fear
WV,Happiness
WV,Fear
WY,Happiness
WY,Sadness
WY,Happiness
WY,Fear
WY,Sadness
WY,Happiness
WY,Sadness
WY,Sadness
WY,Fear
WY,Happiness
WY,Fear
WY,Fear
WY,Happiness
WY,Happiness
WY,Disgust
WY,Fear
WY,Fear
WY,Anger
WY,Happiness
WY,Fear
